11-05-23	OG701					10:10	BER	KEF	13:55	TFPPB
11-05-23	OG901					10:30	CPH	KEF	13:50	TFAEW
11-05-23	OG401					10:30	CDG	KEF	14:05	TFPLA
11-05-23	OG881					10:35	DUB	KEF	13:15	TFPPF
11-05-23	OG801					10:35	STN	KEF	13:40	TFPPE
11-05-23	OG554					14:50	KEF	OPO	18:50	TFPPC
11-05-23	OG534					15:00	KEF	PRG	18:50	TFPPB
11-05-23	OG141					15:00	KEF	IAD	21:40	TFPPE
11-05-23	OG101					15:05	KEF	BWI	21:40	TFPLA
11-05-23	OG111					15:20	KEF	BOS	21:30	TFAEW
11-05-23	OG601					15:35	ALC	KEF	20:20	TFPLB
11-05-23	OG121					15:40	KEF	SWF	21:50	TFPPF
11-05-23	OG621					16:35	TFS	KEF	22:15	TFPPA
11-05-23	OG535					19:50	PRG	KEF	23:55	TFPPB
11-05-23	OG555					19:55	OPO	KEF	23:55	TFPPC
11-05-23	OG102					22:50	BWI	KEF	04:50	TFPLA
11-05-23	OG142					22:50	IAD	KEF	04:55	TFPPE
11-05-23	OG122					23:10	SWF	KEF	04:40	TFPPF
11-05-23	OG112					23:15	BOS	KEF	04:40	TFAEW
12-05-23	OG700					05:45	KEF	BER	09:20	TFPLB
12-05-23	OG880					06:00	KEF	DUB	08:35	TFPPE
12-05-23	OG400					06:00	KEF	CDG	09:30	TFPLA
12-05-23	OG980					06:10	KEF	ARN	09:25	TFPPF
12-05-23	OG900					06:20	KEF	CPH	09:30	TFAEW
12-05-23	OG810					06:25	KEF	LPL	09:00	TFPPA
12-05-23	OG800					06:30	KEF	STN	09:30	TFPPC
12-05-23	OG970					06:45	KEF	GOT	07:45	TFPPB
12-05-23	OG7970					08:10	KEF	GOT	11:00	TFPPB
12-05-23	OG701					10:10	BER	KEF	13:55	TFPLB
12-05-23	OG981					10:25	ARN	KEF	13:50	TFPPF
12-05-23	OG901					10:30	CPH	KEF	13:50	TFAEW
12-05-23	OG401					10:30	CDG	KEF	14:05	TFPLA
12-05-23	OG881					10:35	DUB	KEF	13:15	TFPPE
12-05-23	OG801					10:35	STN	KEF	13:40	TFPPC
12-05-23	OG971					10:40	GOT	KEF	13:45	TFPPB
12-05-23	OG811					10:45	LPL	KEF	13:30	TFPPA
12-05-23	OG504					14:50	KEF	WAW	18:55	TFPPC
12-05-23	OG614					14:50	KEF	BCN	19:10	TFAEW
12-05-23	OG664					15:00	KEF	MAD	19:25	TFPPF
12-05-23	OG141					15:00	KEF	IAD	21:40	TFPPE
12-05-23	OG101					15:05	KEF	BWI	21:40	TFPLA
12-05-23	OG694					15:10	KEF	LIS	19:45	TFPPA
12-05-23	OG111					15:20	KEF	BOS	21:30	TFPLB
12-05-23	OG121					15:40	KEF	SWF	21:50	TFPPB
12-05-23	OG505					19:55	WAW	KEF	00:15	TFPPC
12-05-23	OG615					20:10	BCN	KEF	00:45	TFAEW
12-05-23	OG665					20:25	MAD	KEF	01:00	TFPPF
12-05-23	OG695					20:45	LIS	KEF	01:15	TFPPA
12-05-23	OG102					22:50	BWI	KEF	04:50	TFPLA
12-05-23	OG142					22:50	IAD	KEF	04:55	TFPPE
12-05-23	OG122					23:10	SWF	KEF	04:40	TFPPB
12-05-23	OG112					23:15	BOS	KEF	04:40	TFPLB
13-05-23	OG400					06:00	KEF	CDG	09:30	TFPLB
13-05-23	OG900					06:20	KEF	CPH	09:30	TFPPF
13-05-23	OG800					06:30	KEF	STN	09:30	TFPPB
13-05-23	OG600					10:00	KEF	ALC	14:35	TFPPE
13-05-23	OG620					10:00	KEF	TFS	15:35	TFAEW
13-05-23	OG901					10:30	CPH	KEF	13:50	TFPPF
13-05-23	OG401					10:30	CDG	KEF	14:05	TFPLB
13-05-23	OG801					10:35	STN	KEF	13:40	TFPPB
13-05-23	OG141					15:00	KEF	IAD	21:40	TFPPC
13-05-23	OG101					15:05	KEF	BWI	21:40	TFPPF
13-05-23	OG111					15:20	KEF	BOS	21:30	TFPLB
13-05-23	OG601					15:35	ALC	KEF	20:20	TFPPE
13-05-23	OG121					15:40	KEF	SWF	21:50	TFPPB
13-05-23	OG621					16:35	TFS	KEF	22:15	TFAEW
13-05-23	OG6000					17:30	KEF	KEF	19:00	TFPPA
13-05-23	OG6001					19:00	KEF	KEF	20:30	TFPPA
13-05-23	OG6002					20:30	KEF	KEF	22:00	TFPPA
13-05-23	OG102					22:50	BWI	KEF	04:50	TFPPF
13-05-23	OG142					22:50	IAD	KEF	04:55	TFPPC
13-05-23	OG122					23:10	SWF	KEF	04:40	TFPPB
13-05-23	OG112					23:15	BOS	KEF	04:40	TFPLB
14-05-23	OG700					05:45	KEF	BER	09:20	TFPPA
14-05-23	OG880					06:00	KEF	DUB	08:35	TFPPF
14-05-23	OG400					06:00	KEF	CDG	09:30	TFPLA
14-05-23	OG980					06:10	KEF	ARN	09:25	TFPPB
14-05-23	OG900					06:20	KEF	CPH	09:30	TFPPC
14-05-23	OG800					06:30	KEF	STN	09:30	TFPPE
14-05-23	OG701					10:10	BER	KEF	13:55	TFPPA
14-05-23	OG981					10:25	ARN	KEF	13:50	TFPPB
14-05-23	OG901					10:30	CPH	KEF	13:50	TFPPC
14-05-23	OG401					10:30	CDG	KEF	14:05	TFPLA
14-05-23	OG881					10:35	DUB	KEF	13:15	TFPPF
14-05-23	OG801					10:35	STN	KEF	13:40	TFPPE
14-05-23	OG534					15:00	KEF	PRG	18:50	TFPPB
14-05-23	OG141					15:00	KEF	IAD	21:40	TFPPC
14-05-23	OG554					15:05	KEF	OPO	19:10	TFPPF
14-05-23	OG101					15:05	KEF	BWI	21:40	TFPLA
14-05-23	OG111					15:20	KEF	BOS	21:30	TFPLB
14-05-23	OG121					15:40	KEF	SWF	21:50	TFPPE
14-05-23	OG535					19:50	PRG	KEF	23:55	TFPPB
14-05-23	OG555					20:10	OPO	KEF	00:10	TFPPF
14-05-23	OG102					22:50	BWI	KEF	04:50	TFPLA
14-05-23	OG142					22:50	IAD	KEF	04:55	TFPPC
14-05-23	OG122					23:10	SWF	KEF	04:40	TFPPE
14-05-23	OG112					23:15	BOS	KEF	04:40	TFPLB
15-05-23	OG700					05:45	KEF	BER	09:20	TFAEW
15-05-23	OG880					06:00	KEF	DUB	08:35	TFPPC
15-05-23	OG400					06:00	KEF	CDG	09:30	TFPLA
15-05-23	OG980					06:10	KEF	ARN	09:25	TFPPE
15-05-23	OG900					06:20	KEF	CPH	09:30	TFPLB
15-05-23	OG810					06:25	KEF	LPL	09:00	TFPPB
15-05-23	OG800					06:30	KEF	STN	09:30	TFPPF
15-05-23	OG970					06:45	KEF	GOT	09:40	TFPPA
15-05-23	OG881					09:55	DUB	KEF	12:35	TFPPC
15-05-23	OG701					10:10	BER	KEF	13:55	TFAEW
15-05-23	OG981					10:25	ARN	KEF	13:50	TFPPE
15-05-23	OG901					10:30	CPH	KEF	13:50	TFPLB
15-05-23	OG401					10:30	CDG	KEF	14:05	TFPLA
15-05-23	OG801					10:35	STN	KEF	13:40	TFPPF
15-05-23	OG971					10:40	GOT	KEF	13:45	TFPPA
15-05-23	OG811					10:45	LPL	KEF	13:30	TFPPB
15-05-23	OG504					14:50	KEF	WAW	18:55	TFPPE
15-05-23	OG614					14:50	KEF	BCN	19:10	TFPPF
15-05-23	OG694					14:50	KEF	LIS	19:20	TFPLA
15-05-23	OG664					15:00	KEF	MAD	19:25	TFPPA
15-05-23	OG141					15:00	KEF	IAD	21:40	TFPPC
15-05-23	OG101					15:05	KEF	BWI	21:40	TFAEW
15-05-23	OG111					15:20	KEF	BOS	21:30	TFPLB
15-05-23	OG121					15:40	KEF	SWF	21:50	TFPPB
15-05-23	OG505					19:55	WAW	KEF	00:15	TFPPE
15-05-23	OG615					20:10	BCN	KEF	00:45	TFPPF
15-05-23	OG665					20:25	MAD	KEF	01:00	TFPPA
15-05-23	OG695					20:30	LIS	KEF	00:55	TFPLA
15-05-23	OG102					22:50	BWI	KEF	04:50	TFAEW
15-05-23	OG142					22:50	IAD	KEF	04:55	TFPPC
15-05-23	OG122					23:10	SWF	KEF	04:40	TFPPB
15-05-23	OG112					23:15	BOS	KEF	04:40	TFPLB
16-05-23	OG400					06:00	KEF	CDG	09:30	TFPLB
16-05-23	OG740					06:15	KEF	HAM	09:30	TFPPB
16-05-23	OG900					06:20	KEF	CPH	09:30	TFPPC
16-05-23	OG800					06:30	KEF	STN	09:30	TFPPF
16-05-23	OG650					10:00	KEF	AGP	14:40	TFPPE
16-05-23	OG620					10:00	KEF	TFS	15:35	TFPPA
16-05-23	OG741					10:25	HAM	KEF	13:45	TFPPB
16-05-23	OG901					10:30	CPH	KEF	13:50	TFPPC
16-05-23	OG401					10:30	CDG	KEF	14:05	TFPLB
16-05-23	OG801					10:35	STN	KEF	13:40	TFPPF
16-05-23	OG141					15:00	KEF	IAD	21:40	TFPPC
16-05-23	OG101					15:05	KEF	BWI	21:40	TFPLA
16-05-23	OG604					15:10	KEF	ALC	19:45	TFPLB
16-05-23	OG111					15:20	KEF	BOS	21:30	TFAEW
16-05-23	OG651					15:40	AGP	KEF	20:30	TFPPE
16-05-23	OG121					15:40	KEF	SWF	21:50	TFPPF
16-05-23	OG621					16:35	TFS	KEF	22:15	TFPPA
16-05-23	OG605					20:45	ALC	KEF	01:30	TFPLB
16-05-23	OG102					22:50	BWI	KEF	04:50	TFPLA
16-05-23	OG142					22:50	IAD	KEF	04:55	TFPPC
16-05-23	OG122					23:10	SWF	KEF	04:40	TFPPF
16-05-23	OG112					23:15	BOS	KEF	04:40	TFAEW
17-05-23	OG880					06:00	KEF	DUB	08:35	TFPPC
17-05-23	OG400					06:00	KEF	CDG	09:30	TFAEW
17-05-23	OG980					06:10	KEF	ARN	09:25	TFPPF
17-05-23	OG900					06:20	KEF	CPH	09:30	TFPLB
17-05-23	OG800					06:30	KEF	STN	09:30	TFPPA
17-05-23	OG970					06:45	KEF	GOT	09:40	TFPPE
17-05-23	OG881					09:55	DUB	KEF	12:35	TFPPC
17-05-23	OG981					10:25	ARN	KEF	13:50	TFPPF
17-05-23	OG901					10:30	CPH	KEF	13:50	TFPLB
17-05-23	OG401					10:30	CDG	KEF	14:05	TFAEW
17-05-23	OG801					10:35	STN	KEF	13:40	TFPPA
17-05-23	OG971					10:40	GOT	KEF	13:45	TFPPE
17-05-23	OG640					10:45	KEF	LPA	16:30	TFPPB
17-05-23	OG664					14:50	KEF	MAD	19:15	TFPPE
17-05-23	OG141					15:00	KEF	IAD	21:40	TFPPF
17-05-23	OG101					15:05	KEF	BWI	21:40	TFPLA
17-05-23	OG614					15:10	KEF	BCN	19:30	TFPPA
17-05-23	OG111					15:20	KEF	BOS	21:30	TFAEW
17-05-23	OG121					15:40	KEF	SWF	21:50	TFPPC
17-05-23	OG641					17:30	LPA	KEF	23:15	TFPPB
17-05-23	OG665					20:15	MAD	KEF	00:50	TFPPE
17-05-23	OG615					20:30	BCN	KEF	01:05	TFPPA
17-05-23	OG102					22:50	BWI	KEF	04:50	TFPLA
17-05-23	OG142					22:50	IAD	KEF	04:55	TFPPF
17-05-23	OG122					23:10	SWF	KEF	04:40	TFPPC
17-05-23	OG112					23:15	BOS	KEF	04:40	TFAEW
18-05-23	OG700					05:45	KEF	BER	09:20	TFAEW
18-05-23	OG880					06:00	KEF	DUB	08:35	TFPPE
18-05-23	OG400					06:00	KEF	CDG	09:30	TFPLA
18-05-23	OG740					06:15	KEF	HAM	09:30	TFPPA
18-05-23	OG900					06:20	KEF	CPH	09:30	TFPLB
18-05-23	OG800					06:30	KEF	STN	09:30	TFPPC
18-05-23	OG620					10:00	KEF	TFS	15:35	TFPPB
18-05-23	OG701					10:10	BER	KEF	13:55	TFAEW
18-05-23	OG741					10:25	HAM	KEF	13:45	TFPPA
18-05-23	OG901					10:30	CPH	KEF	13:50	TFPLB
